Addresses/Brussels/Phone,Addresses/Strasbourg/Phone,Country,Constituency,Constituencies/0/end,Facebook/0,Mail/0,Name/family,Name/sur,Photo,Twitter/0,UserID,meta/updated,meta/url
+322 28 45302,+333 88 1 75302,Germany,,9999-12-31T00:00:00,https://www.facebook.com/AxelVossMdEP,axel.voss@europarl.europa.eu,VOSS,Axel,http://www.europarl.europa.eu/mepphoto/96761.jpg,http://twitter.com/AxelVossMdEP,96761,2016-09-09T01:50:12,http://www.europarl.europa.eu/meps/en/96761/_history.html
+322 28 45338,+333 88 1 75338,Germany,,9999-12-31T00:00:00,http://www.facebook.com/Godelieve.QuisthoudtRowohl,godelieve.quisthoudt-rowohl@europarl.europa.eu,QUISTHOUDT-ROWOHL,Godelieve,http://www.europarl.europa.eu/mepphoto/1055.jpg,,1055,2016-09-09T01:28:28,http://www.europarl.europa.eu/meps/en/1055/_history.html
+322 28 45772,+333 88 1 75772,Germany,,9999-12-31T00:00:00,,marcus.pretzell@europarl.europa.eu,PRETZELL,Marcus,http://www.europarl.europa.eu/mepphoto/124830.jpg,,124830,2016-08-10T02:07:49,http://www.europarl.europa.eu/meps/en/124830/_history.html
+322 28 45157,+333 88 1 75157,Germany,,9999-12-31T00:00:00,https://www.facebook.com/noichl.eu,maria.noichl@europarl.europa.eu,NOICHL,Maria,http://www.europarl.europa.eu/mepphoto/124836.jpg,,124836,2016-04-28T02:02:51,http://www.europarl.europa.eu/meps/en/124836/_history.html
+322 28 45845,+333 88 1 75845,Germany,,9999-12-31T00:00:00,https://www.facebook.com/gabriele.preuss.europa,gabriele.preuss@europarl.europa.eu,PREUSS,Gabriele,http://www.europarl.europa.eu/mepphoto/124888.jpg,https://twitter.com/gabrielepreuss ,124888,2016-08-10T02:07:54,http://www.europarl.europa.eu/meps/en/124888/_history.html
+322 28 45547,+333 88 1 75547,Germany,,9999-12-31T00:00:00,http://www.facebook.com/ertug.eu,ismail.ertug@europarl.europa.eu,ERTUG,Ismail,http://www.europarl.europa.eu/mepphoto/96842.jpg,https://twitter.com/IsmailErtug,96842,2016-08-22T00:49:29,http://www.europarl.europa.eu/meps/en/96842/_history.html
+322 28 45578,+333 88 1 75578,Germany,,9999-12-31T00:00:00,http://www.facebook.com/profile.php?id=100000697928980,gesine.meissner@europarl.europa.eu,MEISSNER,Gesine,http://www.europarl.europa.eu/mepphoto/96870.jpg,http://twitter.com/gesine_meissner,96870,2016-08-10T01:52:47,http://www.europarl.europa.eu/meps/en/96870/_history.html
+322 28 45305,+333 88 1 75305,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Markus-Pieper/145440412137238?fref=ts,markus.pieper@europarl.europa.eu,PIEPER,Markus,http://www.europarl.europa.eu/mepphoto/28224.jpg,,28224,2016-09-09T01:25:58,http://www.europarl.europa.eu/meps/en/28224/_history.html
+322 28 45607,+333 88 1 75607,Germany,,9999-12-31T00:00:00,https://www.facebook.com/dietmar.fuer.europa,dietmar.koester@europarl.europa.eu,KÖSTER,Dietmar,http://www.europarl.europa.eu/mepphoto/124822.jpg,,124822,2016-08-09T10:57:47,http://www.europarl.europa.eu/meps/en/124822/_history.html
+322 28 45119,+333 88 1 75119,Germany,,9999-12-31T00:00:00,https://www.facebook.com/burkhard.balz,burkhard.balz@europarl.europa.eu,BALZ,Burkhard,http://www.europarl.europa.eu/mepphoto/96997.jpg,http://twitter.com/buba0769,96997,2016-09-08T00:33:23,http://www.europarl.europa.eu/meps/en/96997/_history.html
+322 28 45191,+333 88 1 75191,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Monika-Hohlmeier/139065632780165,monika.hohlmeier@europarl.europa.eu,HOHLMEIER,Monika,http://www.europarl.europa.eu/mepphoto/96780.jpg,https://twitter.com/MonikaHohlmeier,96780,2016-09-13T01:19:31,http://www.europarl.europa.eu/meps/en/96780/_history.html
+322 28 45761,+333 88 1 75761,Germany,,9999-12-31T00:00:00,https://www.facebook.com/europaabgeordneter,dieter-lebrecht.koch@europarl.europa.eu,KOCH,Dieter-Lebrecht,http://www.europarl.europa.eu/mepphoto/1852.jpg,,1852,2016-09-06T01:12:18,http://www.europarl.europa.eu/meps/en/1852/_history.html
+322 28 45215,+333 88 1 75215,Germany,,9999-12-31T00:00:00,https://www.facebook.com/werner.kuhn.eu,werner.kuhn@europarl.europa.eu,KUHN,Werner,http://www.europarl.europa.eu/mepphoto/96767.jpg,https://twitter.com/WernerKuhnMdEP,96767,2016-09-06T01:13:51,http://www.europarl.europa.eu/meps/en/96767/_history.html
+322 28 45140,+333 88 1 75140,Germany,,9999-12-31T00:00:00,https://www.facebook.com/helga.truepel,helga.truepel@europarl.europa.eu,TRÜPEL,Helga,http://www.europarl.europa.eu/mepphoto/28240.jpg,https://twitter.com/HelgaTruepel,28240,2016-04-28T02:39:55,http://www.europarl.europa.eu/meps/en/28240/_history.html
+322 28 45060,+333 88 1 75060,Germany,,9999-12-31T00:00:00,https://www.facebook.com/janphilippalbrecht,jan.albrecht@europarl.europa.eu,ALBRECHT,Jan Philipp,http://www.europarl.europa.eu/mepphoto/96736.jpg,https://twitter.com/JanAlbrecht,96736,2016-09-01T00:30:24,http://www.europarl.europa.eu/meps/en/96736/_history.html
+322 28 45466,+333 88 1 75466,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Evelyne-Gebhardt/253121031481890?fref=ts,evelyne.gebhardt@europarl.europa.eu,GEBHARDT,Evelyne,http://www.europarl.europa.eu/mepphoto/1913.jpg,,1913,2016-06-01T01:02:23,http://www.europarl.europa.eu/meps/en/1913/_history.html
+322 28 45938,+333 88 1 75938,Germany,,9999-12-31T00:00:00,https://www.facebook.com/dr.andreas.schwab.mdep,andreas.schwab@europarl.europa.eu,SCHWAB,Andreas,http://www.europarl.europa.eu/mepphoto/28223.jpg,https://twitter.com/Andreas_Schwab,28223,2016-09-09T01:35:17,http://www.europarl.europa.eu/meps/en/28223/_history.html
+322 28 45893,+333 88 1 75893,Germany,,9999-12-31T00:00:00,http://www.facebook.com/pages/Helmut-Scholz/187440699554,helmut.scholz@europarl.europa.eu,SCHOLZ,Helmut,http://www.europarl.europa.eu/mepphoto/96646.jpg,https://twitter.com/helmutscholz,96646,2016-08-10T02:16:35,http://www.europarl.europa.eu/meps/en/96646/_history.html
+322 28 45354,+333 88 1 75354,Germany,,9999-12-31T00:00:00,,joachim.starbatty@europarl.europa.eu,STARBATTY,Joachim,http://www.europarl.europa.eu/mepphoto/124827.jpg,,124827,2016-08-10T02:22:48,http://www.europarl.europa.eu/meps/en/124827/_history.html
+322 28 45816,+333 88 1 75816,Germany,,9999-12-31T00:00:00,https://www.facebook.com/r.bueti,reinhard.buetikofer@europarl.europa.eu,BÜTIKOFER,Reinhard,http://www.europarl.europa.eu/mepphoto/96739.jpg,https://twitter.com/bueti,96739,2016-09-03T00:40:27,http://www.europarl.europa.eu/meps/en/96739/_history.html
+322 28 45782,+333 88 1 75782,Germany,,9999-12-31T00:00:00,https://www.facebook.com/MartinaWernerEuropa,martina.werner@europarl.europa.eu,WERNER,Martina,http://www.europarl.europa.eu/mepphoto/124826.jpg,,124826,2016-08-10T02:39:45,http://www.europarl.europa.eu/meps/en/124826/_history.html
+322 28 45167,+333 88 1 75167,Germany,,9999-12-31T00:00:00,,arne.gericke@europarl.europa.eu,GERICKE,Arne,http://www.europarl.europa.eu/mepphoto/124815.jpg,,124815,2016-08-24T00:59:15,http://www.europarl.europa.eu/meps/en/124815/_history.html
+322 28 45318,+333 88 1 75318,Germany,,9999-12-31T00:00:00,https://www.facebook.com/thomas.mann.europa,thomas.mann@europarl.europa.eu,MANN,Thomas,http://www.europarl.europa.eu/mepphoto/1922.jpg,,1922,2016-09-08T01:20:58,http://www.europarl.europa.eu/meps/en/1922/_history.html
+322 28 45335,+333 88 1 75335,Germany,,9999-12-31T00:00:00,https://www.facebook.com/maria.heubuch.mep,maria.heubuch@europarl.europa.eu,HEUBUCH,Maria,http://www.europarl.europa.eu/mepphoto/124848.jpg,,124848,2016-08-09T10:50:03,http://www.europarl.europa.eu/meps/en/124848/_history.html
+322 28 45788,+333 88 1 75788,Germany,,9999-12-31T00:00:00,https://www.facebook.com/Sylvia.Yvonne.Kaufmann,sylvia-yvonne.kaufmann@europarl.europa.eu,KAUFMANN,Sylvia-Yvonne,http://www.europarl.europa.eu/mepphoto/1849.jpg,https://twitter.com/KaufmannSylvia,1849,2016-09-08T01:11:36,http://www.europarl.europa.eu/meps/en/1849/_history.html
+322 28 45567,+333 88 1 75567,Germany,,9999-12-31T00:00:00,https://www.facebook.com/iris.hoffmann.589,iris.hoffmann@europarl.europa.eu,HOFFMANN,Iris,http://www.europarl.europa.eu/mepphoto/124841.jpg,,124841,2016-04-19T01:21:34,http://www.europarl.europa.eu/meps/en/124841/_history.html
+322 28 45826,+333 88 1 75826,Germany,,9999-12-31T00:00:00,https://www.facebook.com/BirgitCollinLangen,birgit.collin-langen@europarl.europa.eu,COLLIN-LANGEN,Birgit,http://www.europarl.europa.eu/mepphoto/112788.jpg,,112788,2016-09-06T00:45:15,http://www.europarl.europa.eu/meps/en/112788/_history.html
+322 28 45431,+333 88 1 75431,Germany,,9999-12-31T00:00:00,https://www.facebook.com/groote.eu,matthias.groote@europarl.europa.eu,GROOTE,Matthias,http://www.europarl.europa.eu/mepphoto/34728.jpg,https://twitter.com/Groote,34728,2016-06-02T01:01:54,http://www.europarl.europa.eu/meps/en/34728/_history.html
+322 28 45981,+333 88 1 75981,Germany,,9999-12-31T00:00:00,https://www.facebook.com/peter.liese,peter.liese@europarl.europa.eu,LIESE,Peter,http://www.europarl.europa.eu/mepphoto/1927.jpg,http://twitter.com/peterliese,1927,2016-09-10T01:25:54,http://www.europarl.europa.eu/meps/en/1927/_history.html
+322 28 45383,+333 88 1 75383,Germany,,9999-12-31T00:00:00,https://www.facebook.com/DrRenateSommer,renate.sommer@europarl.europa.eu,SOMMER,Renate,http://www.europarl.europa.eu/mepphoto/4282.jpg,,4282,2016-09-09T01:37:49,http://www.europarl.europa.eu/meps/en/4282/_history.html
+322 28 45320,+333 88 1 75320,Germany,,9999-12-31T00:00:00,http://www.facebook.com/KHFlorenz,karl-heinz.florenz@europarl.europa.eu,FLORENZ,Karl-Heinz,http://www.europarl.europa.eu/mepphoto/1038.jpg,,1038,2016-09-13T01:04:49,http://www.europarl.europa.eu/meps/en/1038/_history.html
+322 28 45183,+333 88 1 75183,Germany,,9999-12-31T00:00:00,https://www.facebook.com/Susanne.Melior.Brandenburg,susanne.melior@europarl.europa.eu,MELIOR,Susanne,http://www.europarl.europa.eu/mepphoto/124838.jpg,,124838,2016-09-09T01:17:30,http://www.europarl.europa.eu/meps/en/124838/_history.html
+322 28 45819,+333 88 1 75819,Germany,,9999-12-31T00:00:00,https://www.facebook.com/Norbert.Lins.EU,norbert.lins@europarl.europa.eu,LINS,Norbert,http://www.europarl.europa.eu/mepphoto/124808.jpg,,124808,2016-09-06T01:17:24,http://www.europarl.europa.eu/meps/en/124808/_history.html
+322 28 45534,+333 88 1 75534,Germany,,9999-12-31T00:00:00,https://www.facebook.com/WestphalSPD,kerstin.westphal@europarl.europa.eu,WESTPHAL,Kerstin,http://www.europarl.europa.eu/mepphoto/96839.jpg,https://twitter.com/WestphalKerstin/media,96839,2016-09-09T01:51:48,http://www.europarl.europa.eu/meps/en/96839/_history.html
+322 28 45834,+333 88 1 75834,Germany,,9999-12-31T00:00:00,,martina.michels@europarl.europa.eu,MICHELS,Martina,http://www.europarl.europa.eu/mepphoto/120478.jpg,https://twitter.com/martina_michels,120478,2016-08-10T01:54:47,http://www.europarl.europa.eu/meps/en/120478/_history.html
+322 28 45978,+333 88 1 75978,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Daniel-Caspary/143814622298419?fref=ts,daniel.caspary@europarl.europa.eu,CASPARY,Daniel,http://www.europarl.europa.eu/mepphoto/28219.jpg,https://twitter.com/caspary,28219,2016-09-06T00:42:28,http://www.europarl.europa.eu/meps/en/28219/_history.html
+322 28 45413,+333 88 1 75413,Germany,,9999-12-31T00:00:00,https://www.facebook.com/joachim.schuster.eu,joachim.schuster@europarl.europa.eu,SCHUSTER,Joachim,http://www.europarl.europa.eu/mepphoto/124837.jpg,,124837,2016-08-10T02:17:17,http://www.europarl.europa.eu/meps/en/124837/_history.html
+322 28 45244,+333 88 1 75244,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Herbert-Reul/139308402755001?rf=328994327227163,herbert.reul@europarl.europa.eu,REUL,Herbert,http://www.europarl.europa.eu/mepphoto/28225.jpg,https://twitter.com/hreul,28225,2016-09-09T01:29:48,http://www.europarl.europa.eu/meps/en/28225/_history.html
+322 28 45306,+333 88 1 75306,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Hermann-Winkler/211310258904158?fref=ts,hermann.winkler@europarl.europa.eu,WINKLER,Hermann,http://www.europarl.europa.eu/mepphoto/96764.jpg,,96764,2016-09-09T01:52:32,http://www.europarl.europa.eu/meps/en/96764/_history.html
+322 28 45502,+333 88 1 75502,Germany,,9999-12-31T00:00:00,https://www.facebook.com/ulrike.rodust,ulrike.rodust@europarl.europa.eu,RODUST,Ulrike,http://www.europarl.europa.eu/mepphoto/93624.jpg,https://twitter.com/UlrikeRodust,93624,2016-09-10T01:52:44,http://www.europarl.europa.eu/meps/en/93624/_history.html
+322 28 45563,+333 88 1 75563,Germany,,9999-12-31T00:00:00,http://www.facebook.com/pages/Jutta-Steinruck/171724719552511,jutta.steinruck@europarl.europa.eu,STEINRUCK,Jutta,http://www.europarl.europa.eu/mepphoto/96831.jpg,https://twitter.com/JuttaSteinruck,96831,2016-09-02T01:43:59,http://www.europarl.europa.eu/meps/en/96831/_history.html
+322 28 45498,+333 88 1 75498,Germany,,9999-12-31T00:00:00,,ulrike.trebesius@europarl.europa.eu,TREBESIUS,Ulrike,http://www.europarl.europa.eu/mepphoto/124829.jpg,,124829,2016-08-10T02:31:28,http://www.europarl.europa.eu/meps/en/124829/_history.html
+322 28 45267,+333 88 1 75267,Germany,,9999-12-31T00:00:00,https://www.facebook.com/jakobweiz,jakob.vonweizsaecker@europarl.europa.eu,von WEIZSÄCKER,Jakob,http://www.europarl.europa.eu/mepphoto/124840.jpg,,124840,2016-09-10T02:15:01,http://www.europarl.europa.eu/meps/en/124840/_history.html
+322 28 45342,+333 88 1 75342,Germany,,9999-12-31T00:00:00,http://www.facebook.com/pages/Udo-Bullmann/68936775929,udo.bullmann@europarl.europa.eu,BULLMANN,Udo,http://www.europarl.europa.eu/mepphoto/4267.jpg,https://twitter.com/UdoBullmann,4267,2016-09-06T00:40:42,http://www.europarl.europa.eu/meps/en/4267/_history.html
+322 28 45892,+333 88 1 75892,Germany,,9999-12-31T00:00:00,https://www.facebook.com/norbert.neuser,norbert.neuser@europarl.europa.eu,NEUSER,Norbert,http://www.europarl.europa.eu/mepphoto/96844.jpg,,96844,2016-08-10T01:59:27,http://www.europarl.europa.eu/meps/en/96844/_history.html
+322 28 45299,+333 88 1 75299,Germany,,9999-12-31T00:00:00,https://de-de.facebook.com/mdep.ac,sabine.verheyen@europarl.europa.eu,VERHEYEN,Sabine,http://www.europarl.europa.eu/mepphoto/96756.jpg,https://twitter.com/sabineverheyen,96756,2016-09-09T01:49:05,http://www.europarl.europa.eu/meps/en/96756/_history.html
+322 28 45554,+333 88 1 75554,Germany,,9999-12-31T00:00:00,https://www.facebook.com/petrakammerevert,petra.kammerevert@europarl.europa.eu,KAMMEREVERT,Petra,http://www.europarl.europa.eu/mepphoto/96837.jpg,https://twitter.com/SPDEuropa ,96837,2016-08-29T01:06:13,http://www.europarl.europa.eu/meps/en/96837/_history.html
+322 28 45559,+333 88 1 75559,Germany,,9999-12-31T00:00:00,https://www.facebook.com/BirgitSippel,birgit.sippel@europarl.europa.eu,SIPPEL,Birgit,http://www.europarl.europa.eu/mepphoto/96932.jpg,https://twitter.com/BirgitSippelMEP,96932,2016-04-28T02:27:31,http://www.europarl.europa.eu/meps/en/96932/_history.html
+322 28 45326,+333 88 1 75326,Germany,,9999-12-31T00:00:00,https://www.facebook.com/reimer.boege,reimer.boege@europarl.europa.eu,BÖGE,Reimer,http://www.europarl.europa.eu/mepphoto/1037.jpg,,1037,2016-09-10T00:38:14,http://www.europarl.europa.eu/meps/en/1037/_history.html
+322 28 45820,+333 88 1 75820,Germany,,9999-12-31T00:00:00,https://www.facebook.com/martin.hausling,martin.haeusling@europarl.europa.eu,HÄUSLING,Martin,http://www.europarl.europa.eu/mepphoto/96752.jpg,https://twitter.com/MartinHaeusling,96752,2016-06-16T01:05:18,http://www.europarl.europa.eu/meps/en/96752/_history.html
+322 28 45231,+333 88 1 75231,Germany,,9999-12-31T00:00:00,https://www.facebook.com/pages/Albert-Dess/143026019041687,albert.dess@europarl.europa.eu,DESS,Albert,http://www.europarl.europa.eu/mepphoto/28228.jpg,https://twitter.com/Albert_Dess_MEP,28228,2016-09-06T00:50:11,http://www.europarl.europa.eu/meps/en/28228/_history.html
+322 28 45843,+333 88 1 75843,Germany,,9999-12-31T00:00:00,,ulrike.mueller@europarl.europa.eu,MÜLLER,Ulrike,http://www.europarl.europa.eu/mepphoto/124862.jpg,,124862,2016-04-28T01:59:29,http://www.europarl.europa.eu/meps/en/124862/_history.html
+322 28 45756,+333 88 1 75756,Germany,,9999-12-31T00:00:00,,martin.sonneborn@europarl.europa.eu,SONNEBORN,Martin,http://www.europarl.europa.eu/mepphoto/124834.jpg,,124834,2016-09-02T01:43:09,http://www.europarl.europa.eu/meps/en/124834/_history.html
+322 28 45122,+333 88 1 75122,Germany,,9999-12-31T00:00:00,,udo.voigt@europarl.europa.eu,VOIGT,Udo,http://www.europarl.europa.eu/mepphoto/124832.jpg,,124832,2016-09-09T01:50:07,http://www.europarl.europa.eu/meps/en/124832/_history.html
+322 28 45399,+333 88 1 75399,Greece,,9999-12-31T00:00:00,https://www.facebook.com/papadimoulis,dimitrios.papadimoulis@europarl.europa.eu,PAPADIMOULIS,Dimitrios,http://www.europarl.europa.eu/mepphoto/28586.jpg,https://twitter.com/papadimoulis,28586,2016-09-09T01:24:08,http://www.europarl.europa.eu/meps/en/28586/_history.html
+322 28 45725,+333 88 1 75725,Greece,,9999-12-31T00:00:00,,sofia.sakorafa@europarl.europa.eu,SAKORAFA,Sofia,http://www.europarl.europa.eu/mepphoto/125091.jpg,https://twitter.com/SofiaSakorafa,125091,2016-06-21T01:41:59,http://www.europarl.europa.eu/meps/en/125091/_history.html
+322 28 45151,+333 88 1 75151,Greece,,9999-12-31T00:00:00,,notis.marias@europarl.europa.eu,MARIAS,Notis,http://www.europarl.europa.eu/mepphoto/125069.jpg,,125069,2016-09-08T01:21:22,http://www.europarl.europa.eu/meps/en/125069/_history.html
+322 28 45613,+333 88 1 75613,Greece,,9999-12-31T00:00:00,https://www.facebook.com/Kaili.Eva,eva.kaili@europarl.europa.eu,KAILI,Eva,http://www.europarl.europa.eu/mepphoto/125109.jpg,https://twitter.com/EvaKaili,125109,2016-09-08T01:10:16,http://www.europarl.europa.eu/meps/en/125109/_history.html
+322 28 45570,+333 88 1 75570,Greece,,9999-12-31T00:00:00,https://www.facebook.com/pages/Manolis-Kefaloyannis/51638783172,manolis.kefalogiannis@europarl.europa.eu,KEFALOGIANNIS,Manolis,http://www.europarl.europa.eu/mepphoto/125068.jpg,https://twitter.com/M_Kefalogiannis,125068,2016-09-06T01:11:11,http://www.europarl.europa.eu/meps/en/125068/_history.html
+322 28 45535,+333 88 1 75535,Greece,,9999-12-31T00:00:00,https://www.facebook.com/stelioskouloglou,stelios.kouloglou@europarl.europa.eu,KOULOGLOU,Stelios,http://www.europarl.europa.eu/mepphoto/130833.jpg,https://twitter.com/SteliosKoul,130833,2016-09-01T01:13:52,http://www.europarl.europa.eu/meps/en/130833/_history.html
+322 28 45340,+333 88 1 75340,Greece,,9999-12-31T00:00:00,https://www.facebook.com/androulakisnikosgr/,nikos.androulakis@europarl.europa.eu,ANDROULAKIS,Nikos,http://www.europarl.europa.eu/mepphoto/125110.jpg,https://twitter.com/androulakisnick,125110,2016-08-09T10:19:09,http://www.europarl.europa.eu/meps/en/125110/_history.html
+322 28 45773,+333 88 1 75773,Greece,,9999-12-31T00:00:00,https://www.facebook.com/NikolaosChountis/,nikolaos.chountis@europarl.europa.eu,CHOUNTIS,Nikolaos,http://www.europarl.europa.eu/mepphoto/26851.jpg,https://twitter.com/NikosChountis,26851,2016-08-09T10:29:16,http://www.europarl.europa.eu/meps/en/26851/_history.html
+322 28 45232,+333 88 1 75232,Greece,,9999-12-31T00:00:00,https://www.facebook.com/eliza.vozembergvrionidi?fref=ts,elissavet.vozemberg@europarl.europa.eu,VOZEMBERG-VRIONIDI,Elissavet,http://www.europarl.europa.eu/mepphoto/125065.jpg,https://twitter.com/vozemberg,125065,2016-08-10T02:38:21,http://www.europarl.europa.eu/meps/en/125065/_history.html
+322 28 45405,+333 88 1 75405,Greece,,9999-12-31T00:00:00,https://www.facebook.com/chrysogonos,kostas.chrysogonos@europarl.europa.eu,CHRYSOGONOS,Kostas,http://www.europarl.europa.eu/mepphoto/125061.jpg,https://twitter.com/Chrysogonos_K,125061,2016-09-11T00:44:51,http://www.europarl.europa.eu/meps/en/125061/_history.html
+322 28 45112,+333 88 1 75112,Greece,,9999-12-31T00:00:00,,sotirios.zarianopoulos@europarl.europa.eu,ZARIANOPOULOS,Sotirios,http://www.europarl.europa.eu/mepphoto/125090.jpg,,125090,2016-09-09T01:54:10,http://www.europarl.europa.eu/meps/en/125090/_history.html
